id_set_1	id_set_2	dummy_field	name_set_1	name_set_2
31451	31442	dummy_value	have+yourself+a+merry+little+christmas_20620824.html	have+yourself+a+merry+little+christmas_20222050.html
42353	14431	dummy_value	its+only+love_20025526.html	christmas+time_20025571.html
49855	15840	dummy_value	love+profusion_10172426.html	coney+island+baby_20174293.html
21573	21571	dummy_value	drive_20482107.html	drive_20189374.html
74688	34463	dummy_value	the+crunge_20082012.html	house+arrest_20025628.html
31451	31447	dummy_value	have+yourself+a+merry+little+christmas_20620824.html	have+yourself+a+merry+little+christmas_20222064.html
67622	67620	dummy_value	shout_20835135.html	shout_20220360.html
68089	47845	dummy_value	since+ive+been+loving+you_20082068.html	little+drop+of+poison_20246523.html
45311	36973	dummy_value	la+isla+bonita_20086977.html	i+love+new+york_20536854.html
40458	7727	dummy_value	in+darkness+let+me+dwell_20535323.html	beautiful+stranger_20086858.html
72025	32108	dummy_value	summer+of+69_20025490.html	heaven_20025499.html
42627	42625	dummy_value	ive+got+my+love+to+keep+me+warm_20692081.html	ive+got+my+love+to+keep+me+warm_20529222.html
47129	26086	dummy_value	lie+to+me_20679070.html	forbidden+love_20086966.html
70084	3496	dummy_value	south+bound+saurez_20081976.html	all+the+world+is+green_20239010.html
79287	27316	dummy_value	trampled+rose_20658658.html	garth+brooks+christmas+the+gift_20826289.html
76549	42598	dummy_value	the+sad+cafe_20044465.html	ive+got+a+good+thing+going_20058014.html
76074	53727	dummy_value	the+old+mans+back+in+town_20057971.html	mother+father_20086829.html
66152	2876	dummy_value	search.php.html	all+for+love_10052639.html
34999	20636	dummy_value	hung+up_20536858.html	dont+stop+til+you+get+enough_20575624.html
85531	39460	dummy_value	you+never+cry+like+a+lover_10092745.html	ill+remember_20238318.html
58594	12888	dummy_value	one+good+spliff_20531136.html	cant+stop_20086992.html
66651	597	dummy_value	seven+and+seven+is_10245599.html	7+7+is_20085441.html
66651	598	dummy_value	seven+and+seven+is_10245599.html	7+7+is_20113765.html
53727	33271	dummy_value	mother+father_20086829.html	higher+ground_20114860.html
52606	24443	dummy_value	midsummer+morning_20075473.html	fast+car_20201606.html
39942	31945	dummy_value	im+lonely+but+i+aint+that+lonely+yet_20462469.html	heartbreaker_20965226.html
43990	43984	dummy_value	just+like+a+woman_20627318.html	just+like+a+woman_20021234.html
81684	50964	dummy_value	wasted+time_20044481.html	make+it+rain_20463891.html
31937	305	dummy_value	heartbreaker_20101089.html	219_20679071.html
75951	42436	dummy_value	the+most+wonderful+time+of+the+year_20600374.html	its+the+most+wonderful+time+of+the+year_20771467.html
76002	76000	dummy_value	the+needle+the+damage+done_20271606.html	the+needle+the+damage+done_20043751.html
34999	20647	dummy_value	hung+up_20536858.html	dont+stop_20086834.html
76002	76001	dummy_value	the+needle+the+damage+done_20271606.html	the+needle+the+damage+done_20099058.html
8257	3496	dummy_value	bend+down+the+branches_20722276.html	all+the+world+is+green_20239010.html
75129	1911	dummy_value	the+gift+of+the+magi_20075478.html	achilles+last+stand_20081878.html
32951	20647	dummy_value	hey+hey+what+can+i+do_20065913.html	dont+stop_20086834.html
18617	18616	dummy_value	desperado_20044565.html	desperado_20027510.html
73850	28987	dummy_value	thank+you_20681620.html	goin+out+west_20138808.html
30220	30214	dummy_value	growing+up+accuracy+unknown_20690030.html	growin+up_20036898.html
80905	40359	dummy_value	victim+of+love_20044554.html	immigrant+song_20082032.html
71295	25946	dummy_value	stone+in+love+with+you_10026993.html	for+once+in+my+life_20058204.html
20890	16664	dummy_value	doolin+daltondesperado+reprise_20044421.html	crimes+of+passion_20086904.html
63407	42922	dummy_value	reggatta+de+blanc_20132297.html	january+stars_20225401.html
41252	41251	dummy_value	into+the+void_20019425.html	into+the+void+black+sabbath+cover_20607779.html
48687	48686	dummy_value	look+after+you_21050936.html	look+after+you_20500985.html
80905	4560	dummy_value	victim+of+love_20044554.html	angel_20086921.html
50074	23245	dummy_value	love+wont+wait_20058247.html	everybody+hurts_20693319.html
59261	42392	dummy_value	open+your+heart_10196218.html	its+over_20679077.html
19747	3168	dummy_value	doctor+junk_20075460.html	all+my+love_20082142.html
62848	5280	dummy_value	ramble+on_20082096.html	archive.html
74260	73373	dummy_value	the+battle+of+evermore_20082162.html	tea+for+one_20081939.html
61434	41568	dummy_value	pony_20138878.html	is+your+mama+gonna+miss+ya_20025630.html
42598	17289	dummy_value	ive+got+a+good+thing+going_20058014.html	daisy+summer+piper_20075458.html
40869	5607	dummy_value	in+this+life_20086850.html	as+time+goes+by_20320692.html
35422	35420	dummy_value	i+believe_20081841.html	i+believe_20041689.html
74587	74580	dummy_value	the+christmas+song_20167376.html	the+christmas+song_20060657.html
34940	23309	dummy_value	human+nature_20086836.html	everybody_10172509.html
74587	74582	dummy_value	the+christmas+song_20167376.html	the+christmas+song_20077738.html
50391	17362	dummy_value	lowdown_20724803.html	dance+2night_20740415.html
70581	17741	dummy_value	stairway+to+heaven_20328938.html	darlene_20081896.html
11198	11196	dummy_value	bring+a+torch_20577529.html	bring+a+torch+jeanette+isabella_20674441.html
82939	82937	dummy_value	when+im+gone_20619352.html	when+im+gone_10202116.html
41427	18621	dummy_value	ireland_20058001.html	desperado_20186819.html
53453	50584	dummy_value	moon+in+the+mirror_20075475.html	lyin+eyes_20044572.html
27137	15472	dummy_value	future+lovers_20536855.html	come+on+up+to+the+house_20138869.html
58610	17160	dummy_value	one+i+love_20032630.html	cuts+like+a+knife_20025457.html
35743	3464	dummy_value	i+cant+tell+you+why_20144418.html	all+the+time_20679093.html
38246	27737	dummy_value	i+wish_20337973.html	get+together_20536857.html
38229	38227	dummy_value	i+wish+you+love_20835813.html	i+wish+you+love_20819537.html
14149	7998	dummy_value	childrens+story_20679088.html	before+the+night+is+over_20025507.html
74587	74572	dummy_value	the+christmas+song_20167376.html	the+christmas+song_10003775.html
40767	5280	dummy_value	in+the+mood_20030045.html	archive.html
72934	50503	dummy_value	take+it+to+the+limit_20805980.html	lullaby_20237441.html
70580	57149	dummy_value	stairway+to+heaven_20082076.html	nothing+fails_10172425.html
34695	6182	dummy_value	how+high_20536850.html	babe+im+gonna+leave+you_20082081.html
41117	23788	dummy_value	inside+of+me_20086838.html	eyeball+kid_20138870.html
11198	11197	dummy_value	bring+a+torch_20577529.html	bring+a+torch+jeannette+isabella_20590457.html
40188	2876	dummy_value	im+still+here_20265163.html	all+for+love_10052639.html
62849	59261	dummy_value	ramble+on_20306756.html	open+your+heart_10196218.html
75731	53112	dummy_value	the+long+way+home_10194747.html	misty+mountain+hop_21091239.html
60846	42939	dummy_value	picture+in+a+frame_20138877.html	jaynes+blue+wish_20679065.html
74587	74578	dummy_value	the+christmas+song_20167376.html	the+christmas+song_20042238.html
72025	6542	dummy_value	summer+of+69_20025490.html	back+in+business_20086873.html
15840	15472	dummy_value	coney+island+baby_20174293.html	come+on+up+to+the+house_20138869.html
74587	74579	dummy_value	the+christmas+song_20167376.html	the+christmas+song_20058106.html
32831	26086	dummy_value	hes+a+man_20086876.html	forbidden+love_20086966.html
58187	38658	dummy_value	on+a+day+like+today_20025519.html	if+i+have+to+go_20684055.html
74319	20997	dummy_value	the+best+of+me_20025564.html	down+by+the+seaside_20139578.html
18618	13589	dummy_value	desperado_20186808.html	chained+to+the+wheel_20073594.html
67965	67957	dummy_value	silver+bells_20535360.html	silver+bells_20058104.html
56456	26416	dummy_value	no+more+walks+in+the+wood_20659155.html	frail+grasp+on+the+big+picture_20660632.html
20867	20859	dummy_value	dont+you_21079208.html	dont+you+want+me_20066432.html
24443	21103	dummy_value	fast+car_20201606.html	down+there+by+the+train_20191745.html
38246	14431	dummy_value	i+wish_20337973.html	christmas+time_20025571.html
23788	23512	dummy_value	eyeball+kid_20138870.html	everything+you+can+think_20336531.html
40586	3168	dummy_value	in+my+time+of+dying_20279881.html	all+my+love_20082142.html
80536	39942	dummy_value	until_20277730.html	im+lonely+but+i+aint+that+lonely+yet_20462469.html
71544	41568	dummy_value	strange+weather_20088711.html	is+your+mama+gonna+miss+ya_20025630.html
34521	31316	dummy_value	house+where+nobody+lives_20138875.html	havah+nagilah_20699204.html
50503	699	dummy_value	lullaby_20237441.html	9th+hennepin_20138913.html
62307	62305	dummy_value	purple+rain_20297637.html	purple+rain_20081788.html
53964	305	dummy_value	mr+bad+guy_10237123.html	219_20679071.html
18617	7998	dummy_value	desperado_20044565.html	before+the+night+is+over_20025507.html
50785	50784	dummy_value	maggie+may_20117602.html	maggie+may_20021112.html
23854	23853	dummy_value	fabulous_20664635.html	fabulous_20651932.html
26454	6277	dummy_value	franks+theme_20138843.html	baby+gonna+leave+me_20463915.html
62344	6182	dummy_value	pushed+to+the+limit_20141845.html	babe+im+gonna+leave+you_20082081.html
47476	18616	dummy_value	like+a+prayer_20086915.html	desperado_20027510.html
40747	1911	dummy_value	in+the+light_20082112.html	achilles+last+stand_20081878.html
66830	41568	dummy_value	shake+rattle+and+roll_20213264.html	is+your+mama+gonna+miss+ya_20025630.html
39381	14149	dummy_value	ill+give+you+my+skin_20067414.html	childrens+story_20679088.html
20647	4155	dummy_value	dont+stop_20086834.html	american+life_10172428.html
47129	27459	dummy_value	lie+to+me_20679070.html	georgia+lee_20138872.html
72025	70581	dummy_value	summer+of+69_20025490.html	stairway+to+heaven_20328938.html
75338	31835	dummy_value	the+heart+of+worship_20219905.html	heart+of+worship_20626621.html
74323	8394	dummy_value	the+best+of+my+love_20044579.html	best+of+my+love_20809640.html
81434	70097	dummy_value	walk+this+way_20004224.html	south+station+blues_20004420.html
53453	21829	dummy_value	moon+in+the+mirror_20075475.html	dyer+maker_20082147.html
54438	21579	dummy_value	my+cherie+amor_20267046.html	driven+by+you_20112431.html
37666	26789	dummy_value	i+thought+id+seen+everything_20734130.html	friends_20681821.html
16861	12888	dummy_value	cry+baby_20086874.html	cant+stop_20086992.html
59704	23512	dummy_value	over+the+hills+far+away_20081965.html	everything+you+can+think_20336531.html
23512	6542	dummy_value	everything+you+can+think_20336531.html	back+in+business_20086873.html
14819	14818	dummy_value	close+every+door_21057236.html	close+every+door+to+me_20625852.html
41568	30787	dummy_value	is+your+mama+gonna+miss+ya_20025630.html	hang+on+st+christopher_10242433.html
80546	6234	dummy_value	unto+you+this+night_20057972.html	baby+come+on+home_20082176.html
53964	27527	dummy_value	mr+bad+guy_10237123.html	get+behind+the+mule_20138873.html
41568	30786	dummy_value	is+your+mama+gonna+miss+ya_20025630.html	hang+on+st+christopher_10233745.html
60846	15102	dummy_value	picture+in+a+frame_20138877.html	cold+cold+ground_20138774.html
57818	13987	dummy_value	oh+father_20814345.html	cherish_20086885.html
79287	75129	dummy_value	trampled+rose_20658658.html	the+gift+of+the+magi_20075478.html
62848	7998	dummy_value	ramble+on_20082096.html	before+the+night+is+over_20025507.html
24935	6542	dummy_value	filipino+box+spring+hog_20138871.html	back+in+business_20086873.html
40458	18117	dummy_value	in+darkness+let+me+dwell_20535323.html	dear+jessie_20086912.html
60846	3464	dummy_value	picture+in+a+frame_20138877.html	all+the+time_20679093.html
81434	66848	dummy_value	walk+this+way_20004224.html	shake+your+body_20213323.html
21001	14149	dummy_value	down+down+down_20138948.html	childrens+story_20679088.html
19091	19088	dummy_value	dindi_21028868.html	dindi_20055904.html
54290	5280	dummy_value	music_20086946.html	archive.html
39381	3464	dummy_value	ill+give+you+my+skin_20067414.html	all+the+time_20679093.html
20210	20206	dummy_value	dont+get+around+much+anymore_20105605.html	dont+get+around+much+anymore_20030042.html
83521	42939	dummy_value	white+moon_10187178.html	jaynes+blue+wish_20679065.html
12491	4155	dummy_value	can+she+excuse+my+wrongs_20535333.html	american+life_10172428.html
75730	29524	dummy_value	the+long+run_20044513.html	good+times+bad+times_20752780.html
73268	13900	dummy_value	tangerine_20082035.html	cheater+demo_20167611.html
39258	39255	dummy_value	ill+be+home+for+christmas_21052126.html	ill+be+home+for+christmas_20770632.html
32951	5422	dummy_value	hey+hey+what+can+i+do_20065913.html	army+ants_20692381.html
63297	15616	dummy_value	red+rain_10187183.html	come+with+me_20560209.html
57818	50964	dummy_value	oh+father_20814345.html	make+it+rain_20463891.html
78668	43064	dummy_value	to+make+you+feel+my+love_20058084.html	jeremy_20075467.html
71295	23245	dummy_value	stone+in+love+with+you_10026993.html	everybody+hurts_20693319.html
31224	25048	dummy_value	has+to+be_20087006.html	fine+knacks+for+ladies_20535329.html
27067	14585	dummy_value	funky+new+year_20197354.html	circle+round+the+sun_20069162.html
4361	4360	dummy_value	and+i+love+her_20248090.html	and+i+love+her_10026463.html
33069	25288	dummy_value	hey+you_20649979.html	fish+bird_20194239.html
74597	74574	dummy_value	the+christmas+song_20997902.html	the+christmas+song_10163493.html
74597	74576	dummy_value	the+christmas+song_20997902.html	the+christmas+song_10188894.html
29234	7727	dummy_value	gone_20086943.html	beautiful+stranger_20086858.html
74597	74572	dummy_value	the+christmas+song_20997902.html	the+christmas+song_10003775.html
54492	5280	dummy_value	my+doorbell_20462468.html	archive.html
81910	54154	dummy_value	we+bury+the+hatchet_20058128.html	much+too+young_20058054.html
40586	29522	dummy_value	in+my+time+of+dying_20279881.html	good+times+bad+times_20082048.html
72934	38658	dummy_value	take+it+to+the+limit_20805980.html	if+i+have+to+go_20684055.html
39116	39114	dummy_value	if_20103075.html	if_20023993.html
48604	23244	dummy_value	long+road+out+of+eden_20659173.html	everybody+hurts_20687671.html
67909	67908	dummy_value	silent+night_20726048.html	silent+night_20725044.html
56833	5613	dummy_value	nobodys+fault+but+mine_20100505.html	as+ugly+as+i+seem_10187182.html
74597	74579	dummy_value	the+christmas+song_20997902.html	the+christmas+song_20058106.html
66848	10496	dummy_value	shake+your+body_20213323.html	born+to+boogie_20160259.html
42939	3496	dummy_value	jaynes+blue+wish_20679065.html	all+the+world+is+green_20239010.html
71544	21001	dummy_value	strange+weather_20088711.html	down+down+down_20138948.html
28987	26789	dummy_value	goin+out+west_20138808.html	friends_20681821.html
74070	50425	dummy_value	thats+the+way_20081942.html	lucky+day_20138971.html
74692	17033	dummy_value	the+crystal+ship_10151034.html	crystal+ship_20043682.html
74597	74587	dummy_value	the+christmas+song_20997902.html	the+christmas+song_20167376.html
56831	18117	dummy_value	nobodys+fault+but+mine_20062498.html	dear+jessie_20086912.html
74597	74582	dummy_value	the+christmas+song_20997902.html	the+christmas+song_20077738.html
74597	74581	dummy_value	the+christmas+song_20997902.html	the+christmas+song_20068487.html
74597	74584	dummy_value	the+christmas+song_20997902.html	the+christmas+song_20139073.html
74597	74583	dummy_value	the+christmas+song_20997902.html	the+christmas+song_20092464.html
31805	31802	dummy_value	heart+of+gold_20219611.html	heart+of+gold_20098988.html
70097	3168	dummy_value	south+station+blues_20004420.html	all+my+love_20082142.html
44059	44058	dummy_value	just+one+of+those+things_20226420.html	just+one+of+those+things_20226419.html
21572	21571	dummy_value	drive_20189412.html	drive_20189374.html
49805	49803	dummy_value	love+of+my+life_20121623.html	love+of+my+life_20036649.html
37532	37529	dummy_value	i+started+a+joke_20328162.html	i+started+a+joke_20015610.html
67909	67905	dummy_value	silent+night_20726048.html	silent+night_20580268.html
66848	21103	dummy_value	shake+your+body_20213323.html	down+there+by+the+train_20191745.html
48116	12061	dummy_value	live+to+tell_20086969.html	bye+bye+baby_20086845.html
74597	74589	dummy_value	the+christmas+song_20997902.html	the+christmas+song_20746645.html
40164	24921	dummy_value	im+so+stupid_20086826.html	fighting+spirit_20708313.html
